itemID,director,movieLanguage,actor1,actor2,actor3
29,503,9,1957,1277,994
30,165,9,223,1404,699
38,65,9,1833,154,1738
43,376,9,526,1009,722
45,359,9,1347,1624,155
64,343,9,1439,166,1924
54,560,9,1233,835,644
74,650,9,1478,587,902
88,168,9,1383,1133,1861
58,355,9,175,121,558
106,7,9,680,626,357
110,669,9,684,1331,251
113,102,9,1098,470,421
122,705,9,541,948,891
123,782,9,660,1874,1848
125,104,9,699,745,1503
129,503,9,251,165,193
104,565,9,20,1151,1887
139,139,9,384,1357,284
99,396,9,1622,699,497
66,666,9,437,1795,1374
154,614,9,80,552,41
142,248,9,747,1181,435
162,763,9,969,728,561
83,650,9,1659,290,1303
176,544,9,911,702,954
177,796,9,1340,826,467
173,687,19,83,353,1132
184,538,9,807,169,649
220,23,9,1957,239,246
226,606,9,541,1919,756
230,606,9,541,1919,753
251,630,9,1169,902,960
3508,94,9,925,559,1178
3509,252,9,1749,956,474
3646,740,9,660,223,1297
3551,57,5,40,1408,200
3582,264,9,1786,635,1146
3583,308,9,844,807,1721
3584,139,15,1088,1072,1894
3587,269,5,786,1118,620
3596,215,9,1684,1103,454
3597,699,9,182,1097,21
3607,455,9,1277,1227,444
3614,310,9,1177,1195,371
3618,148,5,1118,784,783
77,334,9,344,1572,1426
175,649,9,1611,893,979
3510,165,9,914,89,1040
141,287,9,414,1826,897
3696,0,9,0,0,0
3720,769,9,976,193,1346
47,135,9,1169,1088,997
3760,388,9,1267,1900,85
138,490,9,1169,169,1265
241,135,9,747,349,1343
88,168,9,1383,1133,1861
3750,157,9,817,1057,77
3766,545,9,263,1058,1008
3773,516,9,251,431,84
3782,628,5,1879,1722,563
3726,159,9,1416,1924,1380
3788,463,9,1608,773,1209
3579,667,9,251,1404,960
3588,220,9,251,1102,168
3792,659,9,1240,1739,1898
2281,157,9,595,596,989
3801,232,9,1511,246,1403
3802,29,9,385,1022,1343
2234,632,9,1803,957,1365
209,196,9,1688,1343,176
3827,238,9,1957,804,1830
219,270,9,969,1478,1076
223,270,9,969,1478,1076
3834,523,9,1092,1138,1938
3825,626,10,39,1324,1393
3600,8,9,564,1104,1043
3844,335,9,970,153,1788
2994,30,9,829,690,1946
3787,773,9,391,657,728
3874,610,9,927,390,521
3994,139,9,384,1274,594
4007,654,9,969,1521,755
4009,203,9,1863,1088,1960
3961,519,9,1863,833,803
4017,30,9,972,37,158
4032,356,9,1690,574,290
4038,520,9,1356,0,0
4045,135,9,349,1343,719
4042,585,9,22,519,148
73,46,9,1957,589,1100
4048,562,9,727,1030,1188
108,741,9,710,1740,290
3936,198,9,1297,626,333
3937,583,9,1297,626,1050
3949,583,9,1297,1020,456
84,755,9,926,1715,20
4064,514,9,847,779,1369
4069,499,18,1651,1568,1316
4075,676,9,24,390,239
4078,623,9,704,176,1733
1983,383,9,251,1587,216
4081,560,9,1663,270,30
4003,199,9,807,1372,1912
2651,669,9,887,454,938
4098,304,9,263,1040,1217
220,23,9,1957,239,246
4114,632,9,1684,521,589
3771,256,9,1323,1363,250
4148,768,9,1058,1497,891
3522,408,9,251,1306,72
4119,755,9,223,1715,918
3623,431,9,677,889,891
3642,561,27,1359,1458,1163
85,786,9,1630,223,296
4232,6,9,181,1878,1539
4036,688,9,817,633,234
4151,299,9,942,546,1127
3832,624,9,1904,448,1216
4229,786,9,1957,651,978
3588,220,9,251,1102,168
4230,779,9,645,391,1867
4266,589,9,543,1097,998
3899,326,9,1180,484,843
4271,501,24,1902,1546,212
155,278,9,817,1745,448
4295,303,10,801,0,0
4297,107,9,1984,1173,1842
4299,300,9,967,1202,245
4310,354,9,1180,623,477
4311,103,9,1795,1082,632
3968,636,9,1323,434,641
3898,195,9,384,1494,628
3826,458,9,541,585,220
3098,255,9,1263,710,282
3635,595,9,528,368,992
4151,299,9,942,546,1127
2240,100,9,24,1715,1518
4288,244,9,895,1002,1179
5,775,9,1636,1539,1402
6,33,9,1373,1510,1691
7,488,9,98,385,1827
15,195,9,384,93,715
29,503,9,1957,1277,994
30,165,9,223,1404,699
38,65,9,1833,154,1738
43,376,9,526,1009,722
45,359,9,1347,1624,155
64,343,9,1439,166,1924
54,560,9,1233,835,644
74,650,9,1478,587,902
88,168,9,1383,1133,1861
58,355,9,175,121,558
106,7,9,680,626,357
110,669,9,684,1331,251
113,102,9,1098,470,421
122,705,9,541,948,891
123,782,9,660,1874,1848
125,104,9,699,745,1503
129,503,9,251,165,193
104,565,9,20,1151,1887
139,139,9,384,1357,284
99,396,9,1622,699,497
66,666,9,437,1795,1374
154,614,9,80,552,41
142,248,9,747,1181,435
162,763,9,969,728,561
83,650,9,1659,290,1303
176,544,9,911,702,954
177,796,9,1340,826,467
173,687,19,83,353,1132
184,538,9,807,169,649
220,23,9,1957,239,246
226,606,9,541,1919,756
230,606,9,541,1919,753
251,630,9,1169,902,960
3508,94,9,925,559,1178
3509,252,9,1749,956,474
3646,740,9,660,223,1297
3551,57,5,40,1408,200
3582,264,9,1786,635,1146
3583,308,9,844,807,1721
3584,139,15,1088,1072,1894
3587,269,5,786,1118,620
3596,215,9,1684,1103,454
3597,699,9,182,1097,21
3607,455,9,1277,1227,444
3614,310,9,1177,1195,371
3618,148,5,1118,784,783
77,334,9,344,1572,1426
175,649,9,1611,893,979
3510,165,9,914,89,1040
141,287,9,414,1826,897
3696,0,9,0,0,0
3720,769,9,976,193,1346
47,135,9,1169,1088,997
3760,388,9,1267,1900,85
138,490,9,1169,169,1265
241,135,9,747,349,1343
88,168,9,1383,1133,1861
3750,157,9,817,1057,77
3766,545,9,263,1058,1008
3773,516,9,251,431,84
3782,628,5,1879,1722,563
3726,159,9,1416,1924,1380
3788,463,9,1608,773,1209
3579,667,9,251,1404,960
3588,220,9,251,1102,168
3792,659,9,1240,1739,1898
2281,157,9,595,596,989
3801,232,9,1511,246,1403
3802,29,9,385,1022,1343
2234,632,9,1803,957,1365
209,196,9,1688,1343,176
3827,238,9,1957,804,1830
219,270,9,969,1478,1076
223,270,9,969,1478,1076
3834,523,9,1092,1138,1938
3825,626,10,39,1324,1393
3600,8,9,564,1104,1043
3844,335,9,970,153,1788
2994,30,9,829,690,1946
3787,773,9,391,657,728
3874,610,9,927,390,521
3994,139,9,384,1274,594
4007,654,9,969,1521,755
4009,203,9,1863,1088,1960
3961,519,9,1863,833,803
4017,30,9,972,37,158
4032,356,9,1690,574,290
4038,520,9,1356,0,0
4045,135,9,349,1343,719
4042,585,9,22,519,148
73,46,9,1957,589,1100
4048,562,9,727,1030,1188
108,741,9,710,1740,290
3936,198,9,1297,626,333
3937,583,9,1297,626,1050
3949,583,9,1297,1020,456
84,755,9,926,1715,20
4064,514,9,847,779,1369
4069,499,18,1651,1568,1316
4075,676,9,24,390,239
4078,623,9,704,176,1733
1983,383,9,251,1587,216
4081,560,9,1663,270,30
4003,199,9,807,1372,1912
2651,669,9,887,454,938
4098,304,9,263,1040,1217
220,23,9,1957,239,246
4114,632,9,1684,521,589
3771,256,9,1323,1363,250
4148,768,9,1058,1497,891
3522,408,9,251,1306,72
4119,755,9,223,1715,918
3623,431,9,677,889,891
3642,561,27,1359,1458,1163
85,786,9,1630,223,296
4232,6,9,181,1878,1539
4036,688,9,817,633,234
4151,299,9,942,546,1127
3832,624,9,1904,448,1216
4229,786,9,1957,651,978
3588,220,9,251,1102,168
4230,779,9,645,391,1867
4266,589,9,543,1097,998
3899,326,9,1180,484,843
4271,501,24,1902,1546,212
155,278,9,817,1745,448
4295,303,10,801,0,0
4297,107,9,1984,1173,1842
4299,300,9,967,1202,245
4310,354,9,1180,623,477
4311,103,9,1795,1082,632
3968,636,9,1323,434,641
3898,195,9,384,1494,628
3826,458,9,541,585,220
3098,255,9,1263,710,282
3635,595,9,528,368,992
4151,299,9,942,546,1127
2240,100,9,24,1715,1518
4288,244,9,895,1002,1179
5,775,9,1636,1539,1402
6,33,9,1373,1510,1691
7,488,9,98,385,1827
15,195,9,384,93,715
29,503,9,1957,1277,994
30,165,9,223,1404,699
38,65,9,1833,154,1738
43,376,9,526,1009,722
45,359,9,1347,1624,155
64,343,9,1439,166,1924
54,560,9,1233,835,644
74,650,9,1478,587,902
88,168,9,1383,1133,1861
58,355,9,175,121,558
106,7,9,680,626,357
110,669,9,684,1331,251
113,102,9,1098,470,421
122,705,9,541,948,891
123,782,9,660,1874,1848
125,104,9,699,745,1503
129,503,9,251,165,193
104,565,9,20,1151,1887
139,139,9,384,1357,284
99,396,9,1622,699,497
66,666,9,437,1795,1374
154,614,9,80,552,41
142,248,9,747,1181,435
162,763,9,969,728,561
83,650,9,1659,290,1303
176,544,9,911,702,954
177,796,9,1340,826,467
173,687,19,83,353,1132
184,538,9,807,169,649
220,23,9,1957,239,246
226,606,9,541,1919,756
230,606,9,541,1919,753
251,630,9,1169,902,960
3508,94,9,925,559,1178
3509,252,9,1749,956,474
3646,740,9,660,223,1297
3551,57,5,40,1408,200
3582,264,9,1786,635,1146
3583,308,9,844,807,1721
3584,139,15,1088,1072,1894
3587,269,5,786,1118,620
3596,215,9,1684,1103,454
3597,699,9,182,1097,21
3607,455,9,1277,1227,444
3614,310,9,1177,1195,371
3618,148,5,1118,784,783
77,334,9,344,1572,1426
175,649,9,1611,893,979
3510,165,9,914,89,1040
141,287,9,414,1826,897
3696,0,9,0,0,0
3720,769,9,976,193,1346
47,135,9,1169,1088,997
3760,388,9,1267,1900,85
138,490,9,1169,169,1265
241,135,9,747,349,1343
88,168,9,1383,1133,1861
3750,157,9,817,1057,77
3766,545,9,263,1058,1008
3773,516,9,251,431,84
3782,628,5,1879,1722,563
3726,159,9,1416,1924,1380
3788,463,9,1608,773,1209
3579,667,9,251,1404,960
3588,220,9,251,1102,168
3792,659,9,1240,1739,1898
2281,157,9,595,596,989
3801,232,9,1511,246,1403
3802,29,9,385,1022,1343
2234,632,9,1803,957,1365
209,196,9,1688,1343,176
3827,238,9,1957,804,1830
219,270,9,969,1478,1076
223,270,9,969,1478,1076
3834,523,9,1092,1138,1938
3825,626,10,39,1324,1393
3600,8,9,564,1104,1043
3844,335,9,970,153,1788
2994,30,9,829,690,1946
3787,773,9,391,657,728
3874,610,9,927,390,521
3994,139,9,384,1274,594
4007,654,9,969,1521,755
4009,203,9,1863,1088,1960
3961,519,9,1863,833,803
4017,30,9,972,37,158
4032,356,9,1690,574,290
4038,520,9,1356,0,0
4045,135,9,349,1343,719
4042,585,9,22,519,148
73,46,9,1957,589,1100
4048,562,9,727,1030,1188
108,741,9,710,1740,290
3936,198,9,1297,626,333
3937,583,9,1297,626,1050
3949,583,9,1297,1020,456
84,755,9,926,1715,20
4064,514,9,847,779,1369
4069,499,18,1651,1568,1316
4075,676,9,24,390,239
4078,623,9,704,176,1733
1983,383,9,251,1587,216
4081,560,9,1663,270,30
4003,199,9,807,1372,1912
2651,669,9,887,454,938
4098,304,9,263,1040,1217
220,23,9,1957,239,246
4114,632,9,1684,521,589
3771,256,9,1323,1363,250
4148,768,9,1058,1497,891
3522,408,9,251,1306,72
4119,755,9,223,1715,918
3623,431,9,677,889,891
3642,561,27,1359,1458,1163
85,786,9,1630,223,296
4232,6,9,181,1878,1539
4036,688,9,817,633,234
4151,299,9,942,546,1127
3832,624,9,1904,448,1216
4229,786,9,1957,651,978
3588,220,9,251,1102,168
4230,779,9,645,391,1867
4266,589,9,543,1097,998
3899,326,9,1180,484,843
4271,501,24,1902,1546,212
155,278,9,817,1745,448
4295,303,10,801,0,0
4297,107,9,1984,1173,1842
4299,300,9,967,1202,245
4310,354,9,1180,623,477
4311,103,9,1795,1082,632
3968,636,9,1323,434,641
3898,195,9,384,1494,628
3826,458,9,541,585,220
3098,255,9,1263,710,282
3635,595,9,528,368,992
4151,299,9,942,546,1127
2240,100,9,24,1715,1518
4288,244,9,895,1002,1179
13,590,9,1382,57,1109
13,590,9,1382,57,1109
13,590,9,1382,57,1109
13,590,9,1382,57,1109
13,590,9,1382,57,1109
14,234,9,1303,1524,1656
18,750,9,1803,251,1376
31,810,9,861,1519,1699
32,225,9,1957,59,314
3592,639,9,807,887,1287
3675,193,23,1561,1408,1269
3783,283,9,1860,1266,1874
14,234,9,1303,1524,1656
18,750,9,1803,251,1376
31,810,9,861,1519,1699
32,225,9,1957,59,314
3592,639,9,807,887,1287
3675,193,23,1561,1408,1269
3783,283,9,1860,1266,1874
14,234,9,1303,1524,1656
18,750,9,1803,251,1376
31,810,9,861,1519,1699
32,225,9,1957,59,314
3592,639,9,807,887,1287
3675,193,23,1561,1408,1269
3783,283,9,1860,1266,1874
14,234,9,1303,1524,1656
18,750,9,1803,251,1376
31,810,9,861,1519,1699
32,225,9,1957,59,314
3592,639,9,807,887,1287
3675,193,23,1561,1408,1269
3783,283,9,1860,1266,1874
14,234,9,1303,1524,1656
18,750,9,1803,251,1376
31,810,9,861,1519,1699
32,225,9,1957,59,314
3592,639,9,807,887,1287
3675,193,23,1561,1408,1269
3783,283,9,1860,1266,1874
114,397,9,1437,716,978
129,503,9,251,165,193
52,416,9,1420,676,28
201,184,9,895,953,1150
3656,459,9,116,1022,1265
3657,489,9,1208,1997,887
3659,132,9,80,558,858
3704,483,9,270,1076,89
165,393,17,1884,1808,1988
3712,783,9,738,1679,1392
3733,716,9,1774,546,1372
3734,744,9,259,1558,1187
3750,157,9,817,1057,77
3764,413,9,1241,1057,1993
3789,650,9,1437,64,1679
3803,50,9,1075,1986,565
3509,252,9,1749,956,474
3876,274,9,914,1121,1667
3877,213,19,634,1888,1406
4030,63,9,149,26,625
4031,638,9,1557,775,797
4039,238,9,1957,1645,1975
4139,250,9,629,565,1337
4142,214,9,590,922,1896
4143,505,9,1525,806,1963
114,397,9,1437,716,978
129,503,9,251,165,193
52,416,9,1420,676,28
201,184,9,895,953,1150
3656,459,9,116,1022,1265
3657,489,9,1208,1997,887
3659,132,9,80,558,858
3704,483,9,270,1076,89
165,393,17,1884,1808,1988
3712,783,9,738,1679,1392
3733,716,9,1774,546,1372
3734,744,9,259,1558,1187
3750,157,9,817,1057,77
3764,413,9,1241,1057,1993
3789,650,9,1437,64,1679
3803,50,9,1075,1986,565
3509,252,9,1749,956,474
3876,274,9,914,1121,1667
3877,213,19,634,1888,1406
4030,63,9,149,26,625
4031,638,9,1557,775,797
4039,238,9,1957,1645,1975
4139,250,9,629,565,1337
4142,214,9,590,922,1896
4143,505,9,1525,806,1963
114,397,9,1437,716,978
129,503,9,251,165,193
52,416,9,1420,676,28
201,184,9,895,953,1150
3656,459,9,116,1022,1265
3657,489,9,1208,1997,887
3659,132,9,80,558,858
3704,483,9,270,1076,89
165,393,17,1884,1808,1988
3712,783,9,738,1679,1392
3733,716,9,1774,546,1372
3734,744,9,259,1558,1187
3750,157,9,817,1057,77
3764,413,9,1241,1057,1993
3789,650,9,1437,64,1679
3803,50,9,1075,1986,565
3509,252,9,1749,956,474
3876,274,9,914,1121,1667
3877,213,19,634,1888,1406
4030,63,9,149,26,625
4031,638,9,1557,775,797
4039,238,9,1957,1645,1975
4139,250,9,629,565,1337
4142,214,9,590,922,1896
4143,505,9,1525,806,1963
114,397,9,1437,716,978
129,503,9,251,165,193
52,416,9,1420,676,28
201,184,9,895,953,1150
3656,459,9,116,1022,1265
3657,489,9,1208,1997,887
3659,132,9,80,558,858
3704,483,9,270,1076,89
165,393,17,1884,1808,1988
3712,783,9,738,1679,1392
3733,716,9,1774,546,1372
3734,744,9,259,1558,1187
3750,157,9,817,1057,77
3764,413,9,1241,1057,1993
3789,650,9,1437,64,1679
3803,50,9,1075,1986,565
3509,252,9,1749,956,474
3876,274,9,914,1121,1667
3877,213,19,634,1888,1406
4030,63,9,149,26,625
4031,638,9,1557,775,797
4039,238,9,1957,1645,1975
4139,250,9,629,565,1337
4142,214,9,590,922,1896
4143,505,9,1525,806,1963
114,397,9,1437,716,978
129,503,9,251,165,193
52,416,9,1420,676,28
201,184,9,895,953,1150
3656,459,9,116,1022,1265
3657,489,9,1208,1997,887
3659,132,9,80,558,858
3704,483,9,270,1076,89
165,393,17,1884,1808,1988
3712,783,9,738,1679,1392
3733,716,9,1774,546,1372
3734,744,9,259,1558,1187
3750,157,9,817,1057,77
3764,413,9,1241,1057,1993
3789,650,9,1437,64,1679
3803,50,9,1075,1986,565
3509,252,9,1749,956,474
3876,274,9,914,1121,1667
3877,213,19,634,1888,1406
4030,63,9,149,26,625
4031,638,9,1557,775,797
4039,238,9,1957,1645,1975
4139,250,9,629,565,1337
4142,214,9,590,922,1896
4143,505,9,1525,806,1963
9,571,9,1877,931,701
47,135,9,1169,1088,997
48,634,10,869,1041,1600
59,450,10,869,647,1905
60,212,10,1370,867,362
66,666,9,437,1795,1374
121,472,15,1507,69,1142
126,97,24,228,1813,764
99,396,9,1622,699,497
102,815,26,1394,1387,1522
68,9,9,1953,1267,589
140,726,9,1871,188,508
145,370,7,1466,146,117
83,650,9,1659,290,1303
147,111,25,639,490,695
155,278,9,817,1745,448
148,363,9,1638,1078,1317
204,12,3,1408,66,67
253,267,9,925,595,1173
254,109,9,721,1334,1864
255,517,4,1154,1094,1590
3510,165,9,914,89,1040
3520,660,9,1159,304,503
3521,696,9,1619,1081,1931
3637,721,23,1767,1722,885
3638,83,9,1784,492,1089
3639,631,9,90,1021,1796
3579,667,9,251,1404,960
3521,696,9,1619,1081,1931
3640,769,9,1227,1953,1923
3641,183,9,512,88,1666
3642,561,27,1359,1458,1163
3643,151,27,1359,1458,1163
3644,151,27,1359,1458,1163
3676,320,9,1337,886,1679
3677,312,9,1863,263,1532
3678,769,9,1622,1986,1372
16,618,9,98,1181,328
3679,554,9,855,929,1783
141,287,9,414,1826,897
98,524,9,925,1058,1113
180,762,9,531,1602,1800
52,416,9,1420,676,28
3613,216,11,12,199,1405
3687,397,9,1437,862,56
17,408,9,190,558,1657
53,527,9,1344,1545,870
3751,629,13,4,1553,1732
201,184,9,895,953,1150
3774,163,9,902,654,724
3743,591,9,1620,172,1483
3775,599,9,1343,1457,177
3777,322,9,888,1299,367
3628,577,16,1761,1111,1741
173,687,19,83,353,1132
3726,159,9,1416,1924,1380
3727,247,9,1422,1515,412
3808,84,9,1153,941,481
3710,251,9,1678,1376,859
3850,251,10,664,1487,1541
3851,226,10,1834,802,612
3852,759,9,1987,1618,1555
3853,16,9,1308,1047,1672
3854,89,9,1636,443,53
3787,773,9,391,657,728
3807,738,9,1692,301,425
3844,335,9,970,153,1788
3716,672,9,1667,996,1628
3724,799,9,651,105,699
3909,327,9,948,979,1258
3630,70,9,165,975,1580
3768,449,10,1312,1907,1041
3910,235,9,693,1152,822
2717,170,9,1529,36,124
3748,221,9,969,98,1500
3849,786,9,476,342,1645
3959,636,9,1301,1660,1373
3960,633,9,997,555,1459
4203,45,9,1642,499,743
4204,45,9,439,1802,1204
4205,45,9,1780,499,742
4206,45,9,499,742,946
4207,131,9,249,1259,1029
4208,45,9,581,499,479
4209,45,9,499,1634,411
4210,162,9,1987,480,1618
4211,394,9,1500,891,905
3990,204,9,1897,28,1070
4081,560,9,1663,270,30
4070,267,9,1782,1663,1022
4036,688,9,817,633,234
4142,214,9,590,922,1896
1938,439,9,1729,904,851
4034,31,9,122,1313,465
9,571,9,1877,931,701
47,135,9,1169,1088,997
48,634,10,869,1041,1600
59,450,10,869,647,1905
60,212,10,1370,867,362
66,666,9,437,1795,1374
121,472,15,1507,69,1142
126,97,24,228,1813,764
99,396,9,1622,699,497
102,815,26,1394,1387,1522
68,9,9,1953,1267,589
140,726,9,1871,188,508
145,370,7,1466,146,117
83,650,9,1659,290,1303
147,111,25,639,490,695
155,278,9,817,1745,448
148,363,9,1638,1078,1317
204,12,3,1408,66,67
253,267,9,925,595,1173
254,109,9,721,1334,1864
255,517,4,1154,1094,1590
3510,165,9,914,89,1040
3520,660,9,1159,304,503
3521,696,9,1619,1081,1931
3637,721,23,1767,1722,885
3638,83,9,1784,492,1089
3639,631,9,90,1021,1796
3579,667,9,251,1404,960
3521,696,9,1619,1081,1931
3640,769,9,1227,1953,1923
3641,183,9,512,88,1666
3642,561,27,1359,1458,1163
3643,151,27,1359,1458,1163
3644,151,27,1359,1458,1163
3676,320,9,1337,886,1679
3677,312,9,1863,263,1532
3678,769,9,1622,1986,1372
16,618,9,98,1181,328
3679,554,9,855,929,1783
141,287,9,414,1826,897
98,524,9,925,1058,1113
180,762,9,531,1602,1800
52,416,9,1420,676,28
3613,216,11,12,199,1405
3687,397,9,1437,862,56
17,408,9,190,558,1657
53,527,9,1344,1545,870
3751,629,13,4,1553,1732
201,184,9,895,953,1150
3774,163,9,902,654,724
3743,591,9,1620,172,1483
3775,599,9,1343,1457,177
3777,322,9,888,1299,367
3628,577,16,1761,1111,1741
173,687,19,83,353,1132
3726,159,9,1416,1924,1380
3727,247,9,1422,1515,412
3808,84,9,1153,941,481
3710,251,9,1678,1376,859
3850,251,10,664,1487,1541
3851,226,10,1834,802,612
3852,759,9,1987,1618,1555
3853,16,9,1308,1047,1672
3854,89,9,1636,443,53
3787,773,9,391,657,728
3807,738,9,1692,301,425
3844,335,9,970,153,1788
3716,672,9,1667,996,1628
3724,799,9,651,105,699
3909,327,9,948,979,1258
3630,70,9,165,975,1580
3768,449,10,1312,1907,1041
3910,235,9,693,1152,822
2717,170,9,1529,36,124
3748,221,9,969,98,1500
3849,786,9,476,342,1645
3959,636,9,1301,1660,1373
3960,633,9,997,555,1459
4203,45,9,1642,499,743
4204,45,9,439,1802,1204
4205,45,9,1780,499,742
4206,45,9,499,742,946
4207,131,9,249,1259,1029
4208,45,9,581,499,479
4209,45,9,499,1634,411
4210,162,9,1987,480,1618
4211,394,9,1500,891,905
3990,204,9,1897,28,1070
4081,560,9,1663,270,30
4070,267,9,1782,1663,1022
4036,688,9,817,633,234
4142,214,9,590,922,1896
1938,439,9,1729,904,851
4034,31,9,122,1313,465
9,571,9,1877,931,701
47,135,9,1169,1088,997
48,634,10,869,1041,1600
59,450,10,869,647,1905
60,212,10,1370,867,362
66,666,9,437,1795,1374
121,472,15,1507,69,1142
126,97,24,228,1813,764
99,396,9,1622,699,497
102,815,26,1394,1387,1522
68,9,9,1953,1267,589
140,726,9,1871,188,508
145,370,7,1466,146,117
83,650,9,1659,290,1303
147,111,25,639,490,695
155,278,9,817,1745,448
148,363,9,1638,1078,1317
204,12,3,1408,66,67
253,267,9,925,595,1173
254,109,9,721,1334,1864
255,517,4,1154,1094,1590
3510,165,9,914,89,1040
3520,660,9,1159,304,503
3521,696,9,1619,1081,1931
3637,721,23,1767,1722,885
3638,83,9,1784,492,1089
3639,631,9,90,1021,1796
3579,667,9,251,1404,960
3521,696,9,1619,1081,1931
3640,769,9,1227,1953,1923
3641,183,9,512,88,1666
3642,561,27,1359,1458,1163
3643,151,27,1359,1458,1163
3644,151,27,1359,1458,1163
3676,320,9,1337,886,1679
3677,312,9,1863,263,1532
3678,769,9,1622,1986,1372
16,618,9,98,1181,328
3679,554,9,855,929,1783
141,287,9,414,1826,897
98,524,9,925,1058,1113
180,762,9,531,1602,1800
52,416,9,1420,676,28
3613,216,11,12,199,1405
3687,397,9,1437,862,56
17,408,9,190,558,1657
53,527,9,1344,1545,870
3751,629,13,4,1553,1732
201,184,9,895,953,1150
3774,163,9,902,654,724
3743,591,9,1620,172,1483
3775,599,9,1343,1457,177
3777,322,9,888,1299,367
3628,577,16,1761,1111,1741
173,687,19,83,353,1132
3726,159,9,1416,1924,1380
3727,247,9,1422,1515,412
3808,84,9,1153,941,481
3710,251,9,1678,1376,859
3850,251,10,664,1487,1541
3851,226,10,1834,802,612
3852,759,9,1987,1618,1555
3853,16,9,1308,1047,1672
3854,89,9,1636,443,53
3787,773,9,391,657,728
3807,738,9,1692,301,425
3844,335,9,970,153,1788
3716,672,9,1667,996,1628
3724,799,9,651,105,699
3909,327,9,948,979,1258
3630,70,9,165,975,1580
3768,449,10,1312,1907,1041
3910,235,9,693,1152,822
2717,170,9,1529,36,124
3748,221,9,969,98,1500
3849,786,9,476,342,1645
3959,636,9,1301,1660,1373
3960,633,9,997,555,1459
4203,45,9,1642,499,743
4204,45,9,439,1802,1204
4205,45,9,1780,499,742
4206,45,9,499,742,946
4207,131,9,249,1259,1029
4208,45,9,581,499,479
4209,45,9,499,1634,411
4210,162,9,1987,480,1618
4211,394,9,1500,891,905
3990,204,9,1897,28,1070
4081,560,9,1663,270,30
4070,267,9,1782,1663,1022
4036,688,9,817,633,234
4142,214,9,590,922,1896
1938,439,9,1729,904,851
4034,31,9,122,1313,465
9,571,9,1877,931,701
47,135,9,1169,1088,997
48,634,10,869,1041,1600
59,450,10,869,647,1905
60,212,10,1370,867,362
66,666,9,437,1795,1374
121,472,15,1507,69,1142
126,97,24,228,1813,764
99,396,9,1622,699,497
102,815,26,1394,1387,1522
68,9,9,1953,1267,589
140,726,9,1871,188,508
145,370,7,1466,146,117
83,650,9,1659,290,1303
147,111,25,639,490,695
155,278,9,817,1745,448
148,363,9,1638,1078,1317
204,12,3,1408,66,67
253,267,9,925,595,1173
254,109,9,721,1334,1864
255,517,4,1154,1094,1590
3510,165,9,914,89,1040
3520,660,9,1159,304,503
3521,696,9,1619,1081,1931
3637,721,23,1767,1722,885
3638,83,9,1784,492,1089
3639,631,9,90,1021,1796
3579,667,9,251,1404,960
3521,696,9,1619,1081,1931
3640,769,9,1227,1953,1923
3641,183,9,512,88,1666
3642,561,27,1359,1458,1163
3643,151,27,1359,1458,1163
3644,151,27,1359,1458,1163
